position,artist,track,year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature
645,Nifra,Dark Harbour - Original Mix,2012,0.778,0.779,4,-7.832,0.452,0.00215,0.344,0.738,0.132,132.003,75d3gjlNm66KV3dxWtNFB7,spotify:track:75d3gjlNm66KV3dxWtNFB7,461283,4
644,Sunlounger,Another Day On The Terrace - Intro Club Mix,2007,0.663,0.489,8,-10.109,0.0396,0.0464,0.928,0.362,0.522,130.001,3ZP89Ai0wNkdPAdi47FvCs,spotify:track:3ZP89Ai0wNkdPAdi47FvCs,526186,4
643,Eco,|A Million Sounds, A Thousand Smiles - Original Mix|,2012,0.563,0.95,0,-6.081,0.0783,0.000745,0.93,0.889,0.295,137.994,3ZkxTid37K0Rb9hmujJaGI,spotify:track:3ZkxTid37K0Rb9hmujJaGI,457391,4
642,Simon O'Shine,Wuthering Heights - Original Mix,2014,0.436,0.981,6,-6.661,0.0518,0.000102,0.912,0.345,0.289,138.018,3RxRPp05RBBWqDBYhduXBk,spotify:track:3RxRPp05RBBWqDBYhduXBk,566386,4
641,Ultra Shock & Jorn Van Deynhoven,The Sound Of E - Jorn van Deynhoven Extended Remix,2018,0.62,0.863,7,-6.679,0.0503,0.00053,0.917,0.65,0.075,138.003,3UmyCiYdT5KjSL4PPpPmJp,spotify:track:3UmyCiYdT5KjSL4PPpPmJp,401840,4
640,Armin van Buuren & Richard Bedford,Love Never Came,2013,0.588,0.903,6,-8.045,0.0613,0.00867,0.193,0.102,0.224,135.997,0ZwOZYhdYelmk0aoqa8pC9,spotify:track:0ZwOZYhdYelmk0aoqa8pC9,420667,4
639,GAIA,Inyathi - Extended Mix,2016,0.593,0.889,7,-4.231,0.0585,0.0013,0.905,0.0252,0.606,134.989,3zESfsToBJ6R10OCHafF2n,spotify:track:3zESfsToBJ6R10OCHafF2n,442667,4
638,Agnelli & Nelson,El Niño,1998,0.82,0.619,9,-9.081,0.263,0.0541,0.228,0.0764,0.339,135.038,6uT5ik8y32xN2bUfbUqC3w,spotify:track:6uT5ik8y32xN2bUfbUqC3w,616240,4
637,Blank & Jones & Elles & Hiver & Hammer,Mind of the Wonderful - Hiver & Hammer Remix,2004,0.712,0.808,3,-10.912,0.0428,0.0417,0.806,0.0852,0.553,133.99,4k6qsy24rYLjnWlRpqzXwJ,spotify:track:4k6qsy24rYLjnWlRpqzXwJ,435288,4
636,Adam White & Martin Grech,Ballerina [ASOT 165] - Original Mix,2004,0.368,0.995,1,-6.641,0.0629,3.85e-05,0.244,0.185,0.265,137.901,4a5J1g4h83VeYWXcl87ob3,spotify:track:4a5J1g4h83VeYWXcl87ob3,433328,4
635,Ilse DeLange,The Great Escape,2006,0.328,0.7,2,-4.758,0.0342,0.359,5.65e-05,0.238,0.447,98.69,1fiBNt0Yu1UaSw0JRSZbms,spotify:track:1fiBNt0Yu1UaSw0JRSZbms,240893,4
634,Gabriel & Dresden,Arcadia - Original Mix,2005,0.675,0.707,3,-11.596,0.0633,0.00294,0.82,0.0285,0.222,128.02,6MAH0HSyD0kYB431snWiL6,spotify:track:6MAH0HSyD0kYB431snWiL6,593041,4
633,The Thrillseekers & Hydra,Affinity - The Thrillseekers Remix,2010,0.669,0.589,5,-10.772,0.0478,0.00152,0.887,0.0815,0.489,137.999,7e9U7kfPg5fv1MPXhDkO6G,spotify:track:7e9U7kfPg5fv1MPXhDkO6G,458247,4
632,Way Out West & Tricia Lee Kelshall & Gabriel & Dresden,Mindcircus - Gabriel & Dresden Club Mix,2002,0.685,0.654,0,-6.235,0.0499,0.00279,0.127,0.0796,0.279,135.995,0CHIXgrfCIEAaIZgoRn5xx,spotify:track:0CHIXgrfCIEAaIZgoRn5xx,630760,4
631,Alex M.O.R.P.H. & Paul van Dyk,We Are,2016,0.522,0.987,1,-4.878,0.0945,0.00111,0.883,0.215,0.467,134.007,2VwiHVZSISNB2SpGPAYCyt,spotify:track:2VwiHVZSISNB2SpGPAYCyt,439935,4
630,MaRLo & Jano,The Dreamers - Original Mix,2015,0.658,0.783,6,-5.4,0.0416,0.000363,0.217,0.0831,0.0365,134.002,4JG4L8G6qhHIi6KTe1KhVi,spotify:track:4JG4L8G6qhHIi6KTe1KhVi,386500,4
629,Matt Darey & Li Kwan & Carlos Martz,Point Zero - Matt Darey & Carlos Martz Remix,2018,0.608,0.592,11,-6.75,0.0394,0.000314,0.863,0.643,0.131,138.003,3sucihA4j5mHvk8BWcsD0P,spotify:track:3sucihA4j5mHvk8BWcsD0P,478261,4
628,Armin van Buuren & Cosmic Gate,Embargo,2015,0.56,0.831,8,-7.02,0.0456,8.54e-05,0.962,0.0971,0.146,127.983,7vUwNqZYKChb2nHBVAJB43,spotify:track:7vUwNqZYKChb2nHBVAJB43,319467,4
627,4 Strings,Catch A Fall - Club Mix,2010,0.557,0.823,10,-8.378,0.0442,0.000805,0.862,0.766,0.176,137.996,1mkUa7lMonClanW7Bas5kI,spotify:track:1mkUa7lMonClanW7Bas5kI,423573,4
626,Jochen Miller,Brace Yourself - Extended Mix,2009,0.73,0.647,6,-8.841,0.0509,0.00291,0.773,0.122,0.166,129.997,6Amd8NHguAMZvMbqNQicVH,spotify:track:6Amd8NHguAMZvMbqNQicVH,495993,4
625,Andy Duguid & Leah,Wasted,2009,0.787,0.753,8,-5.778,0.0419,0.000276,0.848,0.615,0.121,127.002,4RKeLXUWpRHzCKEYJPJRq6,spotify:track:4RKeLXUWpRHzCKEYJPJRq6,503124,4
624,Gareth Emery & Ben Gold,Until We Meet Again - Extended Mix,2016,0.459,0.978,2,-4.637,0.0559,0.00038,0.905,0.164,0.359,131.989,5EJQKvwyzFxpXF63DV7fRs,spotify:track:5EJQKvwyzFxpXF63DV7fRs,383000,4
623,Andrew Bayer & Alison May,Open End Resource - In My Next Life Mix,2018,0.685,0.365,11,-6.854,0.0697,0.00584,0.00756,0.0767,0.239,127.979,5CaX8GidvchhUq9sUXSrlO,spotify:track:5CaX8GidvchhUq9sUXSrlO,459609,4
622,Allen Watts & Christina Novelli,My Gravity - Extended Mix,2019,0.457,0.995,2,-6.055,0.0518,0.000392,0.171,0.175,0.494,135.987,0GWupOjU1HEqQJKhXxNzLu,spotify:track:0GWupOjU1HEqQJKhXxNzLu,314241,4
621,Mauro Picotto & Cosmic Gate,Lizard - Cosmic Gate Extended Remix,2019,0.655,0.757,4,-7.889,0.0579,0.00219,0.784,0.116,0.0371,129.979,6M15ZFsGMZ7Y1zGRKupbXS,spotify:track:6M15ZFsGMZ7Y1zGRKupbXS,405231,4
620,Armin van Buuren & Cathy Burton,I Surrender [Bonus Track],2010,0.492,0.842,7,-7.54,0.0399,0.000146,0.731,0.0375,0.114,133.032,3GhJlyYAPPAaMwDLufPx9k,spotify:track:3GhJlyYAPPAaMwDLufPx9k,485440,4
619,Andy Blueman,Florescence - Epic Mix,2017,0.413,0.97,0,-8.654,0.0462,2.33e-05,0.931,0.343,0.101,138.006,4xIohXSM3xApohFJLlvetk,spotify:track:4xIohXSM3xApohFJLlvetk,537391,4
618,Lange & Gareth Emery,Another You Another Me - Original Mix,2006,0.674,0.797,5,-9.986,0.0511,2.71e-05,0.921,0.0339,0.488,134.994,3GIFgBK7JIjgE84W3wTBtD,spotify:track:3GIFgBK7JIjgE84W3wTBtD,469298,4
617,Andrew Rayel,Aether,2011,0.604,0.872,7,-6.751,0.0473,0.0173,0.934,0.178,0.225,135.0,1lR1ESl8VGyocVfCQvkOHW,spotify:track:1lR1ESl8VGyocVfCQvkOHW,471125,4
616,GAIA,4 Elements - Original Mix,2006,0.522,0.919,6,-9.798,0.0401,0.000125,0.862,0.186,0.0655,135.246,224kcwSPnyHuAUuv6Xl48y,spotify:track:224kcwSPnyHuAUuv6Xl48y,558613,4
615,Faithless,We Come 1 2.0 (Armin Van Buuren Remix),2015,0.584,0.9,8,-6.855,0.0629,0.00314,0.664,0.17,0.163,131.985,7v6zA8UquijCr6gSjkASRS,spotify:track:7v6zA8UquijCr6gSjkASRS,326162,4
614,Mark Otten,Tranquility - Original Mix,2004,0.555,0.718,7,-11.728,0.034,0.0127,0.721,0.0603,0.393,134.999,13cTM1aVZ075aa83jw2Lq8,spotify:track:13cTM1aVZ075aa83jw2Lq8,566369,4
613,Carrie Skipper,Time Goes By - Super8 Deep Mix,2005,0.363,0.778,2,-6.891,0.0358,0.000147,0.392,0.0694,0.309,138.0,661azEeGCiEfYaGba0xQWN,spotify:track:661azEeGCiEfYaGba0xQWN,510627,4
612,Monolink & ARTBAT,Return to Oz - ARTBAT Remix,2019,0.854,0.93,2,-7.528,0.0439,0.563,0.697,0.0815,0.192,123.998,0gwNGHcBRYtF7mvgUczVo1,spotify:track:0gwNGHcBRYtF7mvgUczVo1,480000,4
611,Cosmic Gate & Emma Hewitt,Not Enough Time - Club Mix,2009,0.741,0.405,8,-10.194,0.136,0.00916,0.658,0.0319,0.465,131.993,7CRPl0UWfYKx1wIg4SGrax,spotify:track:7CRPl0UWfYKx1wIg4SGrax,516402,4
610,Denis Kenzo & Sarah Lynn,Ashes,2015,0.645,0.89,3,-3.742,0.0998,0.00557,0.044,0.286,0.275,130.009,4pg6dmWxleGubWbzyEFAPl,spotify:track:4pg6dmWxleGubWbzyEFAPl,413538,4
609,MaRLo & Roxanne Emery,A Thousand Seas - Extended Mix,2018,0.76,0.671,1,-4.53,0.0524,0.00888,0.0109,0.146,0.0921,131.995,1siwsM6k9QqUyq3un6QpYf,spotify:track:1siwsM6k9QqUyq3un6QpYf,378174,4
608,Darren Porter,Spellbound - Original Mix,2013,0.486,0.842,6,-9.252,0.0477,0.00334,0.883,0.675,0.538,139.974,2MQyraAUFSQgd7ihiCiL7j,spotify:track:2MQyraAUFSQgd7ihiCiL7j,445753,4
607,Karen Overton,Your Loving Arms - Club Mix,2013,0.783,0.689,2,-8.283,0.0675,0.00662,0.478,0.0865,0.544,126.013,6ANV9yQe68Q3BTRyGNFFKh,spotify:track:6ANV9yQe68Q3BTRyGNFFKh,533354,4
606,Hardwell,Spaceman,2012,0.599,0.763,3,-3.727,0.0553,0.000262,0.794,0.241,0.118,127.997,1Ca2ELRlvACAeI7xz9c9jR,spotify:track:1Ca2ELRlvACAeI7xz9c9jR,379261,4
605,Mike Koglin & DJ Uto,Yoake - Original Mix,2013,0.52,0.991,7,-7.387,0.0601,4.31e-05,0.829,0.144,0.456,138.034,21ZPATK1enCzi85mjJ5yh8,spotify:track:21ZPATK1enCzi85mjJ5yh8,484604,4
604,Mike Foyle,Shipwrecked - Mike Foyle Vs John O'Callaghan Club Mix,2006,0.666,0.928,1,-7.505,0.0457,3.4e-05,0.812,0.131,0.939,132.006,0RgluFQ8GoufKe9uTM43Hb,spotify:track:0RgluFQ8GoufKe9uTM43Hb,468520,4
603,Protoculture,Pegasus - Original Mix,2015,0.489,0.977,0,-7.316,0.0442,0.00164,0.938,0.0932,0.219,127.995,3fwk6GboaPdndWyXbsOelV,spotify:track:3fwk6GboaPdndWyXbsOelV,315000,4
602,Armin van Buuren,Old Skool,2015,0.688,0.946,0,-5.694,0.0637,0.000646,0.171,0.35,0.51,131.994,2GhizOuKvp1ERczYqHmhkH,spotify:track:2GhizOuKvp1ERczYqHmhkH,236587,4
601,Orjan Nilsen,Iconic - Extended Mix,2016,0.627,0.795,8,-4.308,0.148,0.0135,0.184,0.0823,0.36,127.981,1WUNnzoLAlFbMaWnhZ0ZAO,spotify:track:1WUNnzoLAlFbMaWnhZ0ZAO,337707,4
600,Above & Beyond & Richard Bedford,Happiness Amplified - Above & Beyond Club Mix,2018,0.667,0.642,1,-7.092,0.0348,0.00177,0.0481,0.0806,0.129,125.984,338tJEQIJudIjGlgnYLjQu,spotify:track:338tJEQIJudIjGlgnYLjQu,407619,4
599,Paul van Dyk & Aly & Fila & Sue McLaren,Guardian,2014,0.576,0.915,9,-6.122,0.0621,0.000194,0.494,0.131,0.147,137.994,7sx0a1dJE8esc838EfqdYM,spotify:track:7sx0a1dJE8esc838EfqdYM,478159,4
598,Armin van Buuren,Face To Face,2008,0.548,0.754,11,-11.709,0.0348,0.0326,0.824,0.0788,0.0483,133.993,106dqdybZoV7maWIsMIqrh,spotify:track:106dqdybZoV7maWIsMIqrh,449627,4
597,Gareth Emery,Exposure - Original Mix,2009,0.566,0.821,7,-7.99,0.0339,0.000103,0.656,0.615,0.425,135.006,4PqNOSX9jJWLuMo6kc1HMA,spotify:track:4PqNOSX9jJWLuMo6kc1HMA,457624,4
596,Primer,Everlast - Original Mix,2004,0.616,0.96,7,-9.68,0.0367,1.05e-05,0.868,0.0951,0.391,138.998,6sBe0isyyjR85tdeMpnzBs,spotify:track:6sBe0isyyjR85tdeMpnzBs,547339,4
595,Ruben de Ronde,Forever In Our Hearts - Spotlighted By Jorn van Deynhoven,2012,0.563,0.973,5,-5.429,0.0751,6.07e-05,0.833,0.316,0.0406,135.999,7I9Yt1KadJlRkMVAFouMvu,spotify:track:7I9Yt1KadJlRkMVAFouMvu,546218,4
594,Bryan Kearney & Deirdre McLaughlin,Open My Mind,2018,0.555,0.988,10,-4.686,0.0456,0.00011,0.463,0.0446,0.148,137.996,0TYNOnVNvj87M2vy9yDltE,spotify:track:0TYNOnVNvj87M2vy9yDltE,431304,4
593,Andrew Rayel,Epiphany - Extended Mix,2016,0.616,0.966,8,-3.16,0.242,0.000497,0.0322,0.117,0.135,129.972,2nrBBrKqsndpIkKxCtqjzp,spotify:track:2nrBBrKqsndpIkKxCtqjzp,292500,4
592,A.r.d.i.,Beyond The Time - Original Mix,2013,0.542,0.894,3,-9.848,0.0706,0.00272,0.76,0.0737,0.128,140.033,62Hfuc7127M5ShdSSeSckm,spotify:track:62Hfuc7127M5ShdSSeSckm,450916,4
591,Paul van Dyk,Another Way - Club Mix,2016,0.707,0.883,9,-11.724,0.0493,0.00109,0.848,0.0638,0.627,135.969,5VQMGQwcNIpDegZRG43S8f,spotify:track:5VQMGQwcNIpDegZRG43S8f,439547,4
590,Above & Beyond,Anjunafamily - Extended Mix,2019,0.681,0.706,5,-6.144,0.0403,0.00202,0.567,0.114,0.181,130.005,1AWIH8gKJnD0gxDv3eIixY,spotify:track:1AWIH8gKJnD0gxDv3eIixY,398907,4
589,Super8,Alba - Extended Mix,2018,0.504,0.989,0,-6.75,0.055,0.000128,0.922,0.234,0.687,138.007,5ACw0ufKYcsYYoTLcZf0Ga,spotify:track:5ACw0ufKYcsYYoTLcZf0Ga,529482,4
588,Kyau & Albert,What It Takes - DJ Version,2020,0.735,0.68,7,-5.484,0.032,0.00156,0.718,0.0915,0.0384,126.017,3znO5HNP9kq2iBxzmStf64,spotify:track:3znO5HNP9kq2iBxzmStf64,392105,4
587,Age Of Love & Jam & Spoon,The Age Of Love - Jam & Spoon Watch Out For Stella Mix,2009,0.737,0.469,1,-15.214,0.057,0.0131,0.821,0.0776,0.0956,130.001,0rgQp5Pi4C2G8vQrhaTS7b,spotify:track:0rgQp5Pi4C2G8vQrhaTS7b,408773,4
586,Denis Kenzo & Sveta B.,Sunshine Blue - Extended Mix,2016,0.535,0.856,10,-5.687,0.0742,0.0122,0.00173,0.156,0.224,129.96,4SB8qaZNfbaslX3x43Pwvk,spotify:track:4SB8qaZNfbaslX3x43Pwvk,404308,4
585,Jorn Van Deynhoven,Spotlight - Original Mix,2011,0.581,0.858,1,-6.016,0.057,0.000611,0.809,0.385,0.297,136.027,4k41X0DibqIjjz0fRChqE0,spotify:track:4k41X0DibqIjjz0fRChqE0,522519,4
584,Ascension & Giuseppe Ottaviani,Someone - Giuseppe Ottaviani Extended Remix,2019,0.601,0.844,7,-6.698,0.0605,0.000865,0.481,0.0555,0.372,137.997,1diYeyhFzuVttzygCGcZva,spotify:track:1diYeyhFzuVttzygCGcZva,352525,4
583,Masters & Nickson & Justine Suissa & Robert Nickson,Out There - Robert Nickson 2016 Extended Remix,2016,0.458,0.907,9,-6.593,0.036,8.21e-05,0.719,0.0613,0.282,138.017,3hNbNNSbSL3oTL601g4eIe,spotify:track:3hNbNNSbSL3oTL601g4eIe,450000,4
582,Susana,Only Summer Knows - Original Mix,2017,0.529,0.99,4,-4.939,0.108,9.72e-05,0.824,0.556,0.11,139.992,54ijugTRoKuW1OYNFY6xgu,spotify:track:54ijugTRoKuW1OYNFY6xgu,444000,4
581,GTR,Mistral,2010,0.504,0.905,11,-9.028,0.0284,0.0032,0.855,0.311,0.153,139.988,6QGEdxGcAUeor8Dz1wHe1y,spotify:track:6QGEdxGcAUeor8Dz1wHe1y,559670,4
580,Tim Berg & Tim Bergling & Ash Pournouri & Avicii,Bromance - Avicii’s Arena Mix,2010,0.725,0.649,11,-11.269,0.0509,0.11,0.877,0.109,0.0353,126.018,74XMUtCLLEudJtL8r5Jt6K,spotify:track:74XMUtCLLEudJtL8r5Jt6K,495375,4
579,Allen Watts,Blackout - Original Mix,2013,0.397,0.998,3,-3.188,0.0843,0.000246,0.918,0.951,0.755,138.007,5GNpH5NqK2Qb8P10IPh9zT,spotify:track:5GNpH5NqK2Qb8P10IPh9zT,446000,4
578,Marco V,GODD - Original,2005,0.639,0.984,6,-5.499,0.0645,5.89e-05,0.362,0.451,0.151,139.991,2KSmanGYxEH2lstIlbU36t,spotify:track:2KSmanGYxEH2lstIlbU36t,374520,4
577,Above & Beyond,Another Angel - Extended Mix,2019,0.661,0.614,11,-6.667,0.0457,0.000287,0.42,0.0767,0.245,128.005,3spXiW7K26TPCYr5hVJ8u3,spotify:track:3spXiW7K26TPCYr5hVJ8u3,345059,4
576,Jorn Van Deynhoven & Christina Novelli,Waiting On The Other Side - Extended Club Mix,2020,0.512,0.989,5,-3.981,0.0765,0.000638,0.116,0.251,0.156,135.921,3LDUEKrp7pBlDxChjwaAiG,spotify:track:3LDUEKrp7pBlDxChjwaAiG,347674,4
575,Giuseppe Ottaviani & Marc Van Linden,Until Monday - Original Mix,2006,0.651,0.835,2,-11.442,0.0599,0.00336,0.808,0.516,0.962,139.997,4aLHnUEKJKhmsjtzpWT2Pm,spotify:track:4aLHnUEKJKhmsjtzpWT2Pm,463187,4
574,Tenishia,|Always Loved, Never Forgotten - The Day Will Come - Original Mix|,2012,0.571,0.979,8,-5.886,0.054,0.00123,0.894,0.237,0.443,132.977,4w9tva5F5XUdT6oMWZyvnr,spotify:track:4w9tva5F5XUdT6oMWZyvnr,478196,4
573,Airwave & Rising Star,Sunspot - Album DCML Long Mix,2007,0.502,0.924,2,-9.711,0.0443,0.000154,0.889,0.306,0.707,129.982,3eVMqQIkT9oaJBspAtxZIz,spotify:track:3eVMqQIkT9oaJBspAtxZIz,544080,4
572,Aly & Fila & Karim Youssef,Laily - Photographer Remix,2014,0.574,0.962,10,-5.711,0.0683,0.00509,0.843,0.0618,0.0631,137.996,4ags8SIP4c8bDlXSrBoy3L,spotify:track:4ags8SIP4c8bDlXSrBoy3L,417391,4
571,Jan Johnston,Flesh - DJ Tiesto Mix,2001,0.544,0.884,7,-8.682,0.0362,4.99e-05,0.603,0.108,0.586,138.033,79y44pQ5wSmf3QIpjEOy5U,spotify:track:79y44pQ5wSmf3QIpjEOy5U,478173,4
570,Arnej,They Always Come Back - Original Mix,2008,0.778,0.535,10,-8.968,0.0413,0.00239,0.954,0.0914,0.132,127.978,6IGZyProzZ6B71Tx2YQhGr,spotify:track:6IGZyProzZ6B71Tx2YQhGr,406880,4
569,Above & Beyond & Gemma Hayes,Counting Down The Days - Above & Beyond Club Mix,2015,0.716,0.581,8,-5.29,0.0601,0.00373,0.0511,0.0856,0.331,128.011,5ptWvEd6ldRH8FP0vsKj31,spotify:track:5ptWvEd6ldRH8FP0vsKj31,421133,4
568,ALPHA 9,Come Home - Extended Mix,2010,0.48,0.49,4,-7.092,0.0649,0.00764,0.889,0.12,0.0909,128.03,6dJxZxcSOMRZ42zKUoZHwC,spotify:track:6dJxZxcSOMRZ42zKUoZHwC,369413,4
567,Artento Divini & Davey Asprey,A.D.D.A. - Extended Mix,2019,0.48,0.983,6,-5.132,0.0552,1.54e-05,0.925,0.145,0.0343,138.002,4uOv1HYqgEYrRWLoS4vGw6,spotify:track:4uOv1HYqgEYrRWLoS4vGw6,332142,4
566,Freefall,Skydive,1998,0.672,0.729,9,-10.963,0.0438,0.0742,0.813,0.126,0.721,135.031,4Z25mFQyUa92qFElKTNvzA,spotify:track:4Z25mFQyUa92qFElKTNvzA,532760,4
565,Mike Foyle,Pandora - The Blizzard Remix,2008,0.664,0.901,3,-8.817,0.0754,0.0568,0.023,0.1,0.395,129.008,6YfnR3EDTUTModq6qbTPnW,spotify:track:6YfnR3EDTUTModq6qbTPnW,587222,4
564,Dash Berlin & Christina Novelli,Jar Of Hearts - Club Mix,2013,0.652,0.644,3,-5.829,0.0323,0.0216,0.0155,0.141,0.0729,128.013,7CxTPdTpJ35o9cfH8RUW1w,spotify:track:7CxTPdTpJ35o9cfH8RUW1w,363750,4
563,Sarah McLachlan & Josh Gabriel & Dave Dresden,Fallen - Gabriel & Dresden Anti-Gravity Mix,2005,0.668,0.613,5,-12.142,0.0378,0.0308,0.762,0.0959,0.176,136.964,320AudJ754jC8BQAcLvipn,spotify:track:320AudJ754jC8BQAcLvipn,476613,4
562,Jono Grant & Mike Koglin,Circuits - Original Mix,2004,0.547,0.823,7,-7.644,0.0445,0.00227,0.909,0.675,0.143,138.002,3OmkIqq10pCtRzCghdOdNK,spotify:track:3OmkIqq10pCtRzCghdOdNK,516387,4
561,ARTY,Zara - Original Mix,2011,0.641,0.728,11,-5.966,0.0538,6.07e-05,0.881,0.67,0.1,132.005,1JfzeIQSkETo9z7UO3XooK,spotify:track:1JfzeIQSkETo9z7UO3XooK,444550,4
560,Andain,Summer Calling - Airwave Club Mix,2002,0.566,0.795,10,-9.388,0.0394,0.00044,0.637,0.0777,0.0924,134.008,7AJghm2FBTe1uwAem7tcrO,spotify:track:7AJghm2FBTe1uwAem7tcrO,547333,4
559,Markus Schulz,Remember This - Original Mix,2013,0.636,0.776,7,-6.873,0.0486,0.00262,0.85,0.183,0.0801,129.982,4m12uprXedxP1nqotRkayx,spotify:track:4m12uprXedxP1nqotRkayx,389915,4
558,ARTY & Nadia Ali & BT,Must Be The Love - Original Mix,2012,0.718,0.555,6,-6.826,0.0412,0.007,0.198,0.0988,0.246,127.992,785v758iYH7Rh8JqGN16Ct,spotify:track:785v758iYH7Rh8JqGN16Ct,469966,4
557,Orjan Nilsen,Lovers Lane - Original Mix,2010,0.576,0.597,7,-10.869,0.0444,3.82e-05,0.891,0.349,0.0778,129.991,0UdvNn02V4S7qvLBcYa6fn,spotify:track:0UdvNn02V4S7qvLBcYa6fn,465514,4
556,Gareth Emery,Laserface 01 (Aperture) - Extended Mix,2019,0.674,0.708,9,-7.755,0.0485,0.000776,0.882,0.0617,0.137,135.988,4lJ6XAp7xBsfLz7F0Cp0vI,spotify:track:4lJ6XAp7xBsfLz7F0Cp0vI,238530,4
555,Airwave,Alone In The dark,2015,0.564,0.831,3,-12.146,0.0543,0.00338,0.943,0.081,0.873,134.999,4BKVKOwyrvp0X9urGV6kq5,spotify:track:4BKVKOwyrvp0X9urGV6kq5,604373,4
554,Beatsole,Before I Wake - Extended Mix,2017,0.579,0.918,5,-5.249,0.0792,0.00667,0.755,0.156,0.369,132.007,7l9jMtm6iJlJ0yCZ6BAE90,spotify:track:7l9jMtm6iJlJ0yCZ6BAE90,414555,4
553,The Noble Six,Firewalker - Extended Mix,2017,0.437,0.989,6,-7.113,0.0415,0.000636,0.905,0.347,0.235,138.017,1caoG8pmCMz2dykdWH9U6B,spotify:track:1caoG8pmCMz2dykdWH9U6B,497311,4
552,Orjan Nilsen,Legions - Original Mix,2012,0.655,0.756,7,-4.496,0.0532,8.47e-05,0.816,0.0818,0.21,132.015,7BOlfxjvfRwaDFvaYiloeI,spotify:track:7BOlfxjvfRwaDFvaYiloeI,451441,4
551,Markus Schulz & Lachi & Fisherman,Far - Fisherman Extended Festival Mix,2019,0.634,0.826,4,-5.497,0.0676,0.000149,0.00285,0.234,0.0701,130.029,7rRBAR8QXGndi6kdcd5cpA,spotify:track:7rRBAR8QXGndi6kdcd5cpA,343385,4
550,Dogzilla & Simon Patterson & Richie Kayvan,Dogzilla - Simon Patterson & Richie Kayvan Extended Mix,2003,0.514,0.919,1,-9.003,0.0496,0.00179,0.923,0.591,0.644,135.003,2hTBdWTGhi2LVITIeP7UZG,spotify:track:2hTBdWTGhi2LVITIeP7UZG,507712,4
549,Electrovoya,Effervesce,2004,0.497,0.784,10,-12.185,0.0351,1.65e-05,0.434,0.0552,0.139,139.996,5caZQQ6esr4pn8Ds5hUV7R,spotify:track:5caZQQ6esr4pn8Ds5hUV7R,476571,4
548,Daniel Kandi,Child - Original Mix,2007,0.596,0.874,7,-10.504,0.0642,0.00509,0.877,0.373,0.299,138.035,27066e9HNQWrqn4isUlcYz,spotify:track:27066e9HNQWrqn4isUlcYz,462187,4
547,Alex M.O.R.P.H. & Protoculture,Waking Up The Stars - Original Mix,2012,0.558,0.885,6,-5.467,0.0531,0.000396,0.894,0.0285,0.568,131.977,30M6jv8Dq9wZNxiJsZ0z3r,spotify:track:30M6jv8Dq9wZNxiJsZ0z3r,496978,4
546,Armin van Buuren & Rising Star,Touch Me - Original Vocal Mix,2001,0.584,0.852,7,-7.741,0.0325,0.0026,0.691,0.219,0.583,133.256,1FLW7yV6JFwdxPkk5GItpS,spotify:track:1FLW7yV6JFwdxPkk5GItpS,549667,4
545,Ashley Wallbridge,Vision - Original Mix,2011,0.586,0.631,1,-9.017,0.0464,0.00169,0.879,0.0921,0.228,125.976,7vX4FFlvvU8Zyvdi8hDBi4,spotify:track:7vX4FFlvvU8Zyvdi8hDBi4,388095,4
544,deadmau5 & Chris James,The Veldt - Original Mix,2012,0.678,0.756,9,-9.106,0.0299,0.118,0.547,0.0656,0.259,128.028,14HVpSRZSmH2T9p6Wba7EH,spotify:track:14HVpSRZSmH2T9p6Wba7EH,694427,4
543,Inertia,The Chamber - Original Mix,2005,0.54,0.985,1,-8.202,0.0648,0.000173,0.787,0.348,0.392,138.985,390ES4GmUxLoNc6QRWarR5,spotify:track:390ES4GmUxLoNc6QRWarR5,520747,4
542,Tillmann Uhrmacher,On the Run - Ocean to Shore Club Extended,2007,0.683,0.736,2,-7.242,0.0427,0.136,0.662,0.31,0.644,138.015,4kF2ybdVVoV4Gmfh0JVWUW,spotify:track:4kF2ybdVVoV4Gmfh0JVWUW,449956,4
541,Armin van Buuren & Ana Criado & Albert & Kyau,Down To Love - Kyau & Albert Remix,2010,0.732,0.579,6,-9.086,0.0658,0.000117,0.755,0.0848,0.0796,132.008,7hGBbltJI6Gmq9YbbNvAzo,spotify:track:7hGBbltJI6Gmq9YbbNvAzo,454116,4
540,Mark Sixma,Character - Original Mix,2013,0.651,0.831,8,-5.939,0.0463,0.00199,0.233,0.287,0.261,132.012,0vQFYw65QtzqA3WmEYrbiA,spotify:track:0vQFYw65QtzqA3WmEYrbiA,411364,4
539,Sunlounger & Zara Taylor,Try To Be Love - Roger Shah Naughty Love Mix,2012,0.817,0.627,5,-6.466,0.315,0.00124,0.00175,0.0779,0.383,128.007,6pQGNENI5RC1apeOU67xxI,spotify:track:6pQGNENI5RC1apeOU67xxI,436875,4
538,Chakra,Home - Above & Beyond Mix,2011,0.642,0.824,11,-8.402,0.0511,0.00301,0.877,0.289,0.35,137.991,7mNMMConZ5LWk8hcGPQTKJ,spotify:track:7mNMMConZ5LWk8hcGPQTKJ,431040,4
537,John O'Callaghan,Stresstest - John Askew Remix,2012,0.576,0.994,10,-4.233,0.142,0.000196,0.928,0.154,0.163,139.989,4G04e7ISu8f8VBncBBIRU0,spotify:track:4G04e7ISu8f8VBncBBIRU0,507429,4
